General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2011394932,-122.3478627,47.72686255,10,HOMICIDE,401.3,"(47.726862548, -122.347862717)",N1
20123542,-122.2667623,47.51984486,10,HOMICIDE,11800.6015,"(47.51984486, -122.266762264)",S3
20122967,-122.2667623,47.51984486,10,HOMICIDE,11800.3003,"(47.51984486, -122.266762264)",S3
201216907,-122.3221492,47.61639245,10,HOMICIDE,7400.4005,"(47.616392448, -122.322149209)",E1
201225458,-122.3265418,47.61171115,10,HOMICIDE,8300.2009,"(47.611711146, -122.326541795)",D3
201227544,-122.3167817,47.60805832,10,HOMICIDE,8600.2003,"(47.608058316, -122.316781651)",E2
20129089,-122.2967306,47.57197842,10,HOMICIDE,10100.4001,"(47.57197842, -122.29673056)",R1
201235186,-122.3342025,47.57665156,10,HOMICIDE,9300.3038,"(47.576651555, -122.334202473)",O2
201239872,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
201243515,-122.3361655,47.6160533,10,HOMICIDE,7300.3022,"(47.616053298, -122.336165513)",D2
201243006,-122.3341983,47.58504131,10,HOMICIDE,9300.3015,"(47.585041313, -122.334198304)",O2
201244045,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
201252060,-122.3472513,47.67279391,10,HOMICIDE,4600.101,"(47.672793914, -122.347251288)",J1
201253323,-122.2627792,47.52011556,10,HOMICIDE,11800.6015,"(47.520115559, -122.262779165)",S3
201259274,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
201271261,-122.3083407,47.66396269,10,HOMICIDE,5301.1001,"(47.663962691, -122.308340723)",U3
201270833,-122.3006219,47.66852299,10,HOMICIDE,4300.5001,"(47.668522991, -122.30062193)",U2
201276672,-122.3748949,47.67308769,10,HOMICIDE,3300.3012,"(47.673087689, -122.37489485)",B2
201294635,-122.328861,47.60334108,10,HOMICIDE,8500.3004,"(47.603341075, -122.328860965)",K2
201298901,-122.3068627,47.58367104,10,HOMICIDE,9400.302,"(47.583671042, -122.306862747)",O1
201299740,-122.3449468,47.720482,10,HOMICIDE,402.2003,"(47.720481995, -122.344946834)",N1
2012110026,-122.2944682,47.59045812,10,HOMICIDE,8900.3004,"(47.590458118, -122.294468248)",G3
2012126047,-122.3310822,47.60241241,10,HOMICIDE,8100.2035,"(47.602412413, -122.331082201)",K2
2012128282,-122.3387017,47.61074276,10,HOMICIDE,8100.2004,"(47.610742764, -122.338701658)",M2
2012134713,-122.3311241,47.60171757,10,HOMICIDE,9200.2002,"(47.601717571, -122.331124149)",K2
2012152126,-122.2699954,47.52165752,10,HOMICIDE,11800.6014,"(47.521657517, -122.26999538)",S3
2012151280,-122.2699923,47.52232233,10,HOMICIDE,11800.4005,"(47.522322329, -122.269992343)",S2
2012160343,-122.3338878,47.60715814,10,HOMICIDE,8100.2019,"(47.607158143, -122.333887756)",K1
2012160696,-122.3555529,47.72595532,10,HOMICIDE,401.3001,"(47.725955317, -122.355552864)",N1
2012161036,-122.2962554,47.60799504,10,HOMICIDE,8800.2006,"(47.607995037, -122.296255391)",G3
2012161380,-122.3361655,47.6160533,10,HOMICIDE,7300.3022,"(47.616053298, -122.336165513)",D2
2012161448,-122.2705529,47.52791124,10,HOMICIDE,11800.5008,"(47.527911236, -122.270552922)",S2
2012161176,-122.34476,47.70905972,10,HOMICIDE,402.2005,"(47.709059717, -122.344760033)",N1
2012161434,-122.2705529,47.52791124,10,HOMICIDE,11800.5008,"(47.527911236, -122.270552922)",S2
2012160275,-122.2962554,47.60799504,10,HOMICIDE,8800.2006,"(47.607995037, -122.296255391)",G3
2012167317,-122.2743934,47.66489247,10,HOMICIDE,4100.3006,"(47.664892471, -122.274393449)",L3
2012167071,-122.3507323,47.66502829,10,HOMICIDE,3500.3,"(47.66502829, -122.350732316)",J1
2012167169,-122.3694394,47.56688813,10,HOMICIDE,9900.4043,"(47.566888125, -122.3694394)",W1
2012167074,-122.3111463,47.69078821,10,HOMICIDE,2000.1022,"(47.690788205, -122.311146285)",U1
2012167022,-122.3173635,47.67111566,10,HOMICIDE,4400.5006,"(47.671115657, -122.31736352)",U3
2012176912,-122.2979153,47.62018569,10,HOMICIDE,7700.4001,"(47.620185686, -122.297915327)",C3
2012201007,-122.338485,47.61853295,10,HOMICIDE,7300.302,"(47.618532948, -122.338485022)",D2
2012205578,-122.3213982,47.5795004,10,HOMICIDE,9300.3008,"(47.579500396, -122.321398201)",O2
2012207540,-122.2647236,47.51258366,10,HOMICIDE,11900.5003,"(47.512583659, -122.264723555)",S3
2012208183,-122.2647236,47.51258366,10,HOMICIDE,11900.5003,"(47.512583659, -122.264723555)",S3
2012208754,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
2012208860,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
2012214679,-122.2680301,47.51985178,10,HOMICIDE,11800.6015,"(47.519851776, -122.26803009)",S3
2012214627,-122.293751,47.53891249,10,HOMICIDE,11000.3,"(47.538912489, -122.293751048)",O3
2012236029,-122.2199813,47.49721729,10,HOMICIDE,11800.6014,"(47.497217286, -122.219981301)",S3
2012236690,-122.3345243,47.70233163,10,HOMICIDE,1300.1009,"(47.702331628, -122.33452433)",N3
2012239829,-122.3345243,47.70233163,10,HOMICIDE,1300.1009,"(47.702331628, -122.33452433)",N3
2012242471,-122.3481963,47.72321763,10,HOMICIDE,402.2,"(47.723217633, -122.348196326)",N1
2012259158,-122.3345243,47.70233163,10,HOMICIDE,1300.1009,"(47.702331628, -122.33452433)",N3
2012261138,-122.325377,47.67832216,10,HOMICIDE,3600.4016,"(47.678322163, -122.325376999)",J1
2012294755,-122.3252185,47.70315564,10,HOMICIDE,1900.4,"(47.703155643, -122.325218496)",N3
2012294738,-122.3194847,47.72060406,10,HOMICIDE,200.3002,"(47.720604059, -122.319484654)",L1
2012295023,-122.3217959,47.6413246,10,HOMICIDE,6100.3006,"(47.641324602, -122.321795948)",C1
