General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2016388594,-122.299835,47.67802,071,AUTO THEFTS,3800.2012,"(47.67802, -122.299835)",U3
2016283435,-122.30528,47.70663,071,AUTO THEFTS,1100.1019,"(47.70663, -122.30528)",L2
201756739,-122.35544,47.620354,071,AUTO THEFTS,7100.2018,"(47.620354, -122.35544)",Q3
201735300,-122.27433,47.548214,071,AUTO THEFTS,10200.3012,"(47.548214, -122.27433)",R3
2016402111,-122.355446,47.619766,071,AUTO THEFTS,7100.2017,"(47.619766, -122.355446)",Q3
2016369277,-122.34449,47.717663,071,AUTO THEFTS,600.3007,"(47.717663, -122.34449)",N2
2016369238,-122.2891,47.61119,071,AUTO THEFTS,7800.3022,"(47.61119, -122.2891)",C3
2016369443,-122.3463,47.614075,071,AUTO THEFTS,8001.2004,"(47.614075, -122.3463)",D1
2016388761,-122.306854,47.667896,071,AUTO THEFTS,4400.3000,"(47.667896, -122.306854)",U1
2016388705,-122.34803,47.637825,071,AUTO THEFTS,6700.4009,"(47.637825, -122.34803)",Q2
2016388675,-122.33074,47.705524,071,AUTO THEFTS,1200.5011,"(47.705524, -122.33074)",N3
2016369691,-122.36418,47.52616,071,AUTO THEFTS,11401.2005,"(47.52616, -122.36418)",F2
2016369734,-122.36073,47.647778,071,AUTO THEFTS,6000.4020,"(47.647778, -122.36073)",Q2
2016328561,-122.294106,47.72898,071,AUTO THEFTS,100.2006,"(47.72898, -122.294106)",L1
201766286,-122.27132,47.53366,071,AUTO THEFTS,11102.3002,"(47.53366, -122.27132)",S2
201770873,-122.32465,47.60461,071,AUTO THEFTS,8500.3,"(47.60461, -122.32465)",G1
2016402175,-122.35947,47.516975,071,AUTO THEFTS,11402.202,"(47.516975, -122.35947)",F2
201771274,-122.377556,47.665707,071,AUTO THEFTS,4700.2025,"(47.665707, -122.377556)",B1
201771311,-122.376465,47.543774,071,AUTO THEFTS,10702.3005,"(47.543774, -122.376465)",W3
2016369759,-122.27856,47.560764,071,AUTO THEFTS,10100.2006,"(47.560764, -122.27856)",R3
