General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2012288070,-122.327616014,47.553388536,050,BURGLARY,10900.2035,"(47.553388536, -122.327616014)",O2
2012288422,-122.2938204,47.732859337,050,BURGLARY,100.4001,"(47.732859337, -122.2938204)",L1
2012288112,-122.391631362,47.692041663,050,BURGLARY,1500.1009,"(47.692041663, -122.391631362)",B1
2012288577,-122.376747251,47.706272641,050,BURGLARY,1600.1002,"(47.706272641, -122.376747251)",B1
2012288750,-122.309620029,47.599235384,050,BURGLARY,9000.3015,"(47.599235384, -122.309620029)",G2
2012288944,-122.374889898,47.649407597,050,BURGLARY,5801.4038,"(47.649407597, -122.374889898)",Q2
2012289219,-122.273984794,47.534704635,050,BURGLARY,11101.3001,"(47.534704635, -122.273984794)",S2
2012280381,-122.27950096,47.545998734,050,BURGLARY,10300.2018,"(47.545998734, -122.27950096)",R3
2012289239,-122.284101535,47.612057541,050,BURGLARY,7800.4004,"(47.612057541, -122.284101535)",G3
2012434889,-122.363183262,47.523771376,050,BURGLARY,11400.3005,"(47.523771376, -122.363183262)",F2
2012434831,-122.351973089,47.63231074,050,BURGLARY,7000.1000,"(47.63231074, -122.351973089)",Q3
2012289488,-122.355293423,47.618534826,050,BURGLARY,8100.1031,"(47.618534826, -122.355293423)",M3
2016386919,-122.35154,47.527023,050,BURGLARY,11300.4007,"(47.527023, -122.35154)",F3
2012289714,-122.354394771,47.670472951,050,BURGLARY,3500.4016,"(47.670472951, -122.354394771)",B3
2012289979,-122.358240415,47.718710338,050,BURGLARY,402.5009,"(47.718710338, -122.358240415)",B1
2012289409,-122.372760686,47.699716867,050,BURGLARY,1400.4005,"(47.699716867, -122.372760686)",B1
2012290079,-122.32582906,47.633057549,050,BURGLARY,6600.2007,"(47.633057549, -122.32582906)",D2
2012271920,-122.282696428,47.697069558,050,BURGLARY,2200.2000,"(47.697069558, -122.282696428)",L3
2012289699,-122.342622658,47.612834368,050,BURGLARY,8002.1001,"(47.612834368, -122.342622658)",M2
2012290981,-122.304179548,47.620215907,050,BURGLARY,7600.1008,"(47.620215907, -122.304179548)",C1
2012291160,-122.267656444,47.531089503,050,BURGLARY,11800.6000,"(47.531089503, -122.267656444)",S2
2012291548,-122.355933802,47.554723706,050,BURGLARY,10800.2000,"(47.554723706, -122.355933802)",F1
2012291473,-122.304179548,47.620215907,050,BURGLARY,7600.1008,"(47.620215907, -122.304179548)",C1
2012291961,-122.327045275,47.691795842,050,BURGLARY,1900.3013,"(47.691795842, -122.327045275)",U1
2012291284,-122.360170286,47.558385633,050,BURGLARY,10800.1003,"(47.558385633, -122.360170286)",F1
2012289737,-122.277080246,47.63990076,050,BURGLARY,6300.1008,"(47.63990076, -122.277080246)",C3
2012292068,-122.361185874,47.537265855,050,BURGLARY,11400.1001,"(47.537265855, -122.361185874)",F1
2012292089,-122.338523519,47.61334267,050,BURGLARY,7200.1063,"(47.61334267, -122.338523519)",M2
2012292320,-122.319293613,47.65751671,050,BURGLARY,5200.2001,"(47.65751671, -122.319293613)",U2
2012292507,-122.299830649,47.725445832,050,BURGLARY,200.5000,"(47.725445832, -122.299830649)",L1
2012292586,-122.296543248,47.683047798,050,BURGLARY,3800.3000,"(47.683047798, -122.296543248)",U1
2012292553,-122.317704133,47.701741643,050,BURGLARY,1200.2008,"(47.701741643, -122.317704133)",L2
2012292346,-122.272645077,47.549079295,050,BURGLARY,10200.3012,"(47.549079295, -122.272645077)",R3
2012293392,-122.307240349,47.683046841,050,BURGLARY,2600.2000,"(47.683046841, -122.307240349)",U1
2012293471,-122.389765975,47.682213042,050,BURGLARY,3100.4000,"(47.682213042, -122.389765975)",B2
2012293607,-122.326830273,47.613522177,050,BURGLARY,8400.1023,"(47.613522177, -122.326830273)",E2
2012293844,-122.272185899,47.541584152,050,BURGLARY,11102.5005,"(47.541584152, -122.272185899)",S1
2012294456,-122.295218827,47.71648101,050,BURGLARY,700.1003,"(47.71648101, -122.295218827)",L2
2012294613,-122.318126812,47.720747525,050,BURGLARY,200.3001,"(47.720747525, -122.318126812)",L1
2012294766,-122.316845009,47.614683851,050,BURGLARY,7500.4006,"(47.614683851, -122.316845009)",C2
2012361956,-122.37076651,47.568425376,050,BURGLARY,9900.1012,"(47.568425376, -122.37076651)",W1
2012361855,-122.33298979,47.621393558,050,BURGLARY,7300.1016,"(47.621393558, -122.33298979)",D2
2012295165,-122.390838166,47.50820217,050,BURGLARY,9702.2010,"(47.50820217, -122.390838166)",W2
2012295673,-122.280231617,47.714110128,050,BURGLARY,900.1002,"(47.714110128, -122.280231617)",L3
2012295716,-122.336284984,47.65373135,050,BURGLARY,5400.1006,"(47.65373135, -122.336284984)",J3
2012295894,-122.293641976,47.721986695,050,BURGLARY,100.3007,"(47.721986695, -122.293641976)",L1
2012296028,-122.293654189,47.543507222,050,BURGLARY,11000.1004,"(47.543507222, -122.293654189)",S1
2012296285,-122.370950539,47.551360792,050,BURGLARY,10700.1003,"(47.551360792, -122.370950539)",F1
2012296610,-122.365572143,47.643115459,050,BURGLARY,5900.6007,"(47.643115459, -122.365572143)",Q2
2012297010,-122.292528006,47.541915749,050,BURGLARY,11000.1005,"(47.541915749, -122.292528006)",S1
