General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2014401955,-122.317226088,47.599187637,030,ROBBERY,9100.1002,"(47.599187637, -122.317226088)",E3
2014402254,-122.361791745,47.656940139,030,ROBBERY,4800.3003,"(47.656940139, -122.361791745)",J2
2014406293,-122.333828313,47.603732744,030,ROBBERY,8100.1042,"(47.603732744, -122.333828313)",K1
2014406277,-122.319468275,47.615242947,030,ROBBERY,7500.5008,"(47.615242947, -122.319468275)",C2
2014406657,-122.290453263,47.682140147,030,ROBBERY,3800.1000,"(47.682140147, -122.290453263)",L3
2014406235,-122.347606813,47.620227468,030,ROBBERY,7200.1026,"(47.620227468, -122.347606813)",D1
2014407091,-122.359700227,47.619986872,030,ROBBERY,7100.1011,"(47.619986872, -122.359700227)",Q3
2014405791,-122.300169225,47.580993645,030,ROBBERY,9500.5004,"(47.580993645, -122.300169225)",O1
2014405290,-122.308754257,47.705814484,030,ROBBERY,1100.2003,"(47.705814484, -122.308754257)",L2
2014405211,-122.317697772,47.54778267,030,ROBBERY,10900.2083,"(47.54778267, -122.317697772)",O3
2014405110,-122.334197238,47.587166181,030,ROBBERY,9300.2030,"(47.587166181, -122.334197238)",K3
2014404020,-122.317865048,47.709387905,030,ROBBERY,1200.1005,"(47.709387905, -122.317865048)",L2
2014403327,-122.313515857,47.617625865,030,ROBBERY,7500.2004,"(47.617625865, -122.313515857)",C2
2014408864,-122.302231474,47.598579343,030,ROBBERY,9000.1006,"(47.598579343, -122.302231474)",G2
2014409091,-122.276515073,47.523781238,030,ROBBERY,11800.4000,"(47.523781238, -122.276515073)",S2
2014409561,-122.374901484,47.668666144,030,ROBBERY,4700.3016,"(47.668666144, -122.374901484)",B2
